timestamp,elapsed_s,pid,start_ticks,ppid,pgid,state,threads,rss_kib,vms_kib,cpu_percent,mem_percent,cpu_ticks,wchan
2026-09-18T09:11:30.165+00:00,8.299,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,4,do_select
2026-09-18T09:11:30.267+00:00,8.401,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:30.267+00:00,8.401,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,4,do_select
2026-09-18T09:11:30.369+00:00,8.503,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:30.369+00:00,8.503,2445628,21778248,2445613,2445613,S,1,17792,24120,19.58,0.11189,6,do_select
2026-09-18T09:11:30.471+00:00,8.605,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:30.471+00:00,8.605,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,6,do_select
2026-09-18T09:11:30.573+00:00,8.707,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:30.573+00:00,8.707,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,6,do_select
2026-09-18T09:11:30.675+00:00,8.809,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:30.675+00:00,8.809,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,6,do_select
2026-09-18T09:11:30.777+00:00,8.911,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:30.777+00:00,8.911,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,6,do_select
2026-09-18T09:11:30.879+00:00,9.013,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:30.879+00:00,9.013,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,6,do_select
2026-09-18T09:11:30.981+00:00,9.115,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:30.981+00:00,9.115,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,6,do_select
2026-09-18T09:11:31.083+00:00,9.217,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:31.083+00:00,9.217,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,6,do_select
2026-09-18T09:11:31.185+00:00,9.319,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:31.186+00:00,9.319,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,6,do_select
2026-09-18T09:11:31.288+00:00,9.422,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:31.288+00:00,9.422,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,6,do_select
2026-09-18T09:11:31.390+00:00,9.524,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:31.390+00:00,9.524,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,6,do_select
